slug,code_commune,nom_ville,code_postal,note_globale,environnement,transports,securite,sante,sports_et_loisirs,culture,enseignement,commerces,qualite_de_vie
baillargues_34022,34022,Baillargues,34670,5.05,4.27,5.27,5.27,6.55,4.36,4.0,6.27,4.82,5.0
balaruc-les-bains_34023,34023,Balaruc Les Bains,34540,5.59,5.18,5.91,6.18,6.36,5.82,4.73,5.82,5.09,5.55
bedarieux_34028,34028,Bedarieux,34600,5.86,6.73,5.56,4.27,5.92,7.06,6.71,6.9,5.88,5.58
bessan_34031,34031,Bessan,34550,6.0,6.0,5.18,6.0,7.27,6.91,5.09,6.82,6.18,5.82
beziers_34032,34032,Beziers,34500,5.75,5.69,5.85,4.73,6.07,5.96,5.94,5.68,6.4,5.71
canet_34051,34051,Canet,34800,8.25,5.5,6.0,8.0,8.5,8.0,7.5,8.5,8.0,9.0
castelnau-le-lez_34057,34057,Castelnau Le Lez,34170,5.52,5.15,6.43,5.05,7.08,6.8,5.58,6.35,5.25,5.08
castries_34058,34058,Castries,34160,6.89,7.58,3.58,6.92,7.58,7.0,6.92,7.67,7.67,6.92
cazouls-les-beziers_34069,34069,Cazouls Les Beziers,34370,5.72,3.0,6.5,5.5,3.0,6.0,5.0,8.0,6.5,6.0
clapiers_34077,34077,Clapiers,34830,6.74,7.75,5.75,6.88,7.38,7.25,6.63,7.0,4.25,6.88
clermont-l-herault_34079,34079,Clermont L'Herault,34800,6.36,6.32,6.36,4.91,6.95,7.14,6.18,6.68,6.64,6.32
cournonterral_34088,34088,Cournonterral,34660,5.97,5.47,5.8,4.47,6.93,6.73,6.0,6.6,4.93,6.07
le-cres_34090,34090,Le Cres,34920,7.1,7.1,6.4,6.6,7.1,6.5,5.6,6.9,6.6,7.6
fabregues_34095,34095,Fabregues,34690,7.1,9.0,3.33,9.0,9.0,9.0,7.0,5.33,6.0,7.0
florensac_34101,34101,Florensac,34510,4.73,5.67,4.2,3.6,5.47,7.07,5.4,5.73,5.53,4.13
frontignan_34108,34108,Frontignan,34110,5.89,5.66,5.94,4.57,5.74,6.37,5.83,5.69,5.77,6.09
ganges_34111,34111,Ganges,34190,5.31,6.38,4.0,4.5,5.75,5.13,4.25,6.75,6.13,5.25
gigean_34113,34113,Gigean,34770,6.02,6.26,5.21,5.11,7.16,6.79,4.37,6.63,5.95,6.11
gignac_34114,34114,Gignac,34150,5.5,5.14,7.14,4.86,5.57,6.57,6.86,6.64,4.64,5.07
grabels_34116,34116,Grabels,34790,7.26,7.4,5.6,6.6,7.0,7.2,6.4,7.2,6.4,7.8
jacou_34120,34120,Jacou,34830,9.13,10.0,8.8,7.0,9.2,8.4,7.6,7.8,8.8,9.8
juvignac_34123,34123,Juvignac,34990,6.82,6.62,6.15,6.15,7.15,7.0,6.85,6.85,7.0,6.92
lattes_34129,34129,Lattes,34970,8.13,7.79,8.33,7.29,7.79,8.0,7.29,7.63,7.54,8.54
lodeve_34142,34142,Lodeve,34700,6.76,7.03,5.97,5.89,6.43,7.11,7.66,7.49,5.86,6.83
lunel_34145,34145,Lunel,34400,6.92,6.68,6.82,6.1,7.7,7.66,6.88,7.2,7.36,6.78
lunel-viel_34146,34146,Lunel Viel,34400,,,,,,,,,,
maraussan_34148,34148,Maraussan,34370,9.32,8.5,8.0,9.5,8.5,9.5,9.0,6.5,9.5,10.0
marseillan_34150,34150,Marseillan,34340,7.13,7.31,5.56,6.63,6.31,8.19,7.13,6.88,7.06,7.38
marsillargues_34151,34151,Marsillargues,34590,3.74,3.5,2.0,1.83,6.33,5.67,4.0,4.0,4.5,3.5
mauguio_34154,34154,Mauguio,34130,6.16,6.48,4.41,5.44,6.19,6.63,5.85,6.07,5.93,6.44
meze_34157,34157,Meze,34140,6.72,5.85,4.75,6.55,6.9,6.95,6.4,6.35,5.75,7.25
montady_34161,34161,Montady,34310,8.69,9.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,9.0
montagnac_34162,34162,Montagnac,34530,6.38,6.2,6.3,5.5,5.8,6.4,5.8,6.8,6.4,6.6
montarnaud_34163,34163,Montarnaud,34570,8.13,7.73,5.82,7.18,8.55,8.09,7.18,7.82,7.91,8.73
montferrier-sur-lez_34169,34169,Montferrier Sur Lez,34980,8.38,9.5,4.0,8.0,9.0,6.5,5.5,8.5,7.0,9.5
montpellier_34172,34172,Montpellier,34000,5.22,4.97,5.66,2.98,6.91,6.65,6.23,6.49,6.12,4.69
nissan-lez-enserune_34183,34183,Nissan Lez Enserune,34440,7.57,6.0,4.5,8.5,8.0,6.5,6.0,6.5,7.0,8.5
palavas-les-flots_34192,34192,Palavas Les Flots,34250,4.87,4.73,5.11,3.78,5.7,6.38,5.27,5.41,5.24,4.54
paulhan_34194,34194,Paulhan,34230,4.9,7.67,3.33,4.33,5.0,6.0,4.67,6.33,3.67,4.67
perols_34198,34198,Perols,34470,6.15,5.83,7.56,4.78,6.33,5.78,4.61,6.11,6.72,6.33
pezenas_34199,34199,Pezenas,34120,4.73,4.29,4.27,2.8,5.17,5.41,6.68,6.2,6.44,4.29
pignan_34202,34202,Pignan,34570,4.78,4.33,4.08,4.08,5.0,5.33,4.42,6.42,6.17,4.58
poussan_34213,34213,Poussan,34560,5.85,6.0,4.5,3.5,6.5,6.5,4.5,6.5,7.5,6.0
prades-le-lez_34217,34217,Prades Le Lez,34730,6.39,6.4,5.4,7.8,6.0,6.0,3.2,6.0,5.4,7.0
saint-andre-de-sangonis_34239,34239,Saint Andre De Sangonis,34725,4.26,3.63,6.19,3.19,4.38,5.0,3.75,5.56,4.94,3.94
saint-clement-de-riviere_34247,34247,Saint Clement De Riviere,34980,5.97,8.29,3.29,7.86,6.0,5.0,4.43,6.0,5.43,6.14
saint-gely-du-fesc_34255,34255,Saint Gely Du Fesc,34980,7.93,8.33,6.08,8.42,7.75,7.83,6.33,7.42,7.42,8.42
saint-georges-d-orques_34259,34259,Saint Georges D'Orques,34680,5.93,5.67,3.11,6.11,6.22,5.56,3.56,5.11,4.44,6.89
saint-jean-de-vedas_34270,34270,Saint Jean De Vedas,34430,6.34,5.5,6.08,5.75,7.83,7.17,5.92,6.42,7.33,6.17
saint-mathieu-de-treviers_34276,34276,Saint Mathieu De Treviers,34270,6.74,8.25,3.5,7.63,6.88,7.38,4.88,7.0,6.38,7.0
sauvian_34298,34298,Sauvian,34410,5.59,5.67,5.93,5.47,4.8,5.8,3.93,6.07,5.33,5.8
serignan_34299,34299,Serignan,34410,6.08,5.9,5.97,5.1,5.8,6.7,6.57,7.13,6.3,5.97
servian_34300,34300,Servian,34290,6.72,7.0,4.5,6.0,7.0,7.0,5.0,6.5,4.5,7.5
sete_34301,34301,Sete,34200,5.53,4.76,4.98,4.5,5.44,6.02,6.38,5.5,5.36,5.69
teyran_34309,34309,Teyran,34820,6.97,7.75,4.75,6.25,5.75,5.5,5.5,7.75,6.25,7.75
valras-plage_34324,34324,Valras Plage,34350,5.31,5.5,4.5,6.04,4.75,5.46,4.04,5.38,5.67,5.46
vendargues_34327,34327,Vendargues,34740,5.75,5.17,3.83,6.17,5.5,7.33,7.67,7.5,7.5,5.17
vias_34332,34332,Vias,34450,5.13,4.92,5.0,4.46,5.31,5.31,3.92,5.31,5.38,5.31
villeneuve-les-beziers_34336,34336,Villeneuve Les Beziers,34420,5.85,5.75,6.25,5.69,5.44,5.56,5.25,5.56,6.0,6.0
villeneuve-les-maguelone_34337,34337,Villeneuve Les Maguelone,34750,6.88,7.71,5.71,6.29,6.64,6.64,6.86,6.86,5.57,7.21
villeveyrac_34341,34341,Villeveyrac,34560,9.25,9.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,10.0
la-grande-motte_34344,34344,La Grande Motte,34280,6.27,7.02,5.02,6.45,5.76,6.47,5.35,5.86,5.78,6.57
acigne_35001,35001,Acigne,35690,6.51,7.86,4.86,7.86,5.86,6.0,5.29,6.0,6.71,6.71
val-couesnon_35004,35004,Antrain,35560,,,,,,,,,,
argentre-du-plessis_35006,35006,Argentre Du Plessis,35370,8.31,9.5,7.0,9.5,8.5,5.5,6.5,8.5,6.0,9.0
bain-de-bretagne_35012,35012,Bain De Bretagne,35470,6.18,5.57,3.86,5.57,5.43,6.43,5.29,7.43,6.71,6.57
bedee_35023,35023,Bedee,35137,6.19,6.0,3.83,4.5,6.0,6.67,5.83,5.67,7.17,6.67
betton_35024,35024,Betton,35830,7.28,8.0,7.2,6.1,7.4,7.5,7.1,7.1,6.9,7.4
la-bouexiere_35031,35031,La Bouexiere,35340,7.15,8.0,2.33,7.0,7.0,7.0,7.0,5.67,6.33,8.0
bourgbarre_35032,35032,Bourgbarre,35230,6.94,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,7.0
breal-sous-montfort_35037,35037,Breal Sous Montfort,35310,7.91,7.25,6.75,6.0,8.0,8.0,7.0,7.75,7.75,8.5
breteil_35040,35040,Breteil,35160,8.21,8.33,8.0,8.0,8.0,8.33,6.33,8.33,6.67,8.67
bruz_35047,35047,Bruz,35170,6.83,6.78,7.28,6.17,7.28,7.0,6.5,8.61,6.78,6.61
cancale_35049,35049,Cancale,35260,8.94,10.0,5.0,10.0,6.0,9.0,9.0,8.0,6.0,10.0
cesson-sevigne_35051,35051,Cesson Sevigne,35510,7.51,7.65,7.23,6.31,7.65,8.38,7.31,7.35,7.62,7.58
chantepie_35055,35055,Chantepie,35135,6.96,7.0,7.39,6.52,7.78,7.43,6.61,7.35,6.65,6.83
la-chapelle-des-fougeretz_35059,35059,La Chapelle Des Fougeretz,35520,8.5,8.33,7.33,9.33,7.67,7.0,7.33,6.67,7.67,9.33
chartres-de-bretagne_35066,35066,Chartres De Bretagne,35131,6.02,6.15,5.95,4.5,6.05,7.35,6.5,5.8,5.95,6.0
chateaubourg_35068,35068,Chateaubourg,35220,8.71,8.0,7.33,9.0,8.0,9.33,9.0,8.67,8.0,9.0
chateaugiron_35069,35069,Chateaugiron,35410,7.21,7.33,3.42,7.08,6.67,7.5,6.83,6.83,7.58,7.75
chavagne_35076,35076,Chavagne,35310,7.94,6.6,6.6,7.8,7.6,8.2,8.0,8.2,8.4,8.2
combourg_35085,35085,Combourg,35270,6.61,7.0,6.22,7.44,7.56,7.44,6.33,7.78,6.22,6.22
dinard_35093,35093,Dinard,35800,7.01,8.0,4.4,6.73,6.67,6.87,6.93,6.2,6.67,7.47
dol-de-bretagne_35095,35095,Dol De Bretagne,35120,7.88,8.0,5.0,7.0,6.0,9.5,9.5,8.0,9.0,8.0
domloup_35099,35099,Domloup,35410,7.31,7.0,3.5,6.75,6.25,5.75,5.5,6.0,6.25,8.75
fougeres_35115,35115,Fougeres,35300,4.57,6.4,3.39,4.13,3.93,5.74,5.1,4.6,4.23,4.45
geveze_35120,35120,Geveze,35850,8.54,8.5,8.0,8.5,8.5,9.0,7.0,7.5,7.5,9.0
goven_35123,35123,Goven,35580,4.9,3.33,2.0,4.67,6.67,6.33,5.0,5.0,5.33,5.0
la-guerche-de-bretagne_35125,35125,La Guerche De Bretagne,35130,6.73,7.33,5.33,6.5,7.5,7.83,7.17,7.17,5.5,6.67
guichen_35126,35126,Guichen,35580,7.76,7.67,6.78,7.33,7.0,8.0,7.11,7.22,7.22,8.22
guignen_35127,35127,Guignen,35580,6.41,7.25,7.0,7.5,6.25,6.75,6.0,7.0,4.75,6.25
l-hermitage_35131,35131,L'Hermitage,35590,4.91,5.0,6.14,6.14,5.86,5.29,3.43,4.57,4.43,4.71
iffendic_35133,35133,Iffendic,35750,6.44,8.0,3.0,6.0,7.0,5.0,7.0,5.0,6.0,7.0
janze_35136,35136,Janze,35150,7.25,7.56,5.67,6.78,7.22,7.89,7.44,6.67,7.22,7.44
laille_35139,35139,Laille,35890,6.24,7.67,5.17,6.17,6.0,6.67,4.0,5.83,5.0,6.67
liffre_35152,35152,Liffre,35340,7.45,7.7,5.2,8.2,7.2,8.6,6.9,6.9,6.0,7.8
val-d-anast_35168,35168,Maure De Bretagne,35330,7.31,7.0,4.0,7.0,6.0,8.0,8.0,7.0,6.0,8.0
melesse_35173,35173,Melesse,35520,6.16,7.22,3.56,4.22,6.56,7.78,6.56,6.78,7.89,6.0
guipry-messac_35176,35176,Guipry-Messac,35480,8.41,9.0,8.0,8.0,6.0,8.5,8.5,8.0,6.5,9.0
la-meziere_35177,35177,La Meziere,35520,,,,,,,,,,
miniac-morvan_35179,35179,Miniac Morvan,35540,7.94,7.5,5.5,8.0,8.5,8.0,5.0,8.0,8.5,8.5
montauban-de-bretagne_35184,35184,Montauban De Bretagne,35360,8.11,7.0,7.67,9.0,8.0,7.67,7.33,8.0,8.33,8.33
montfort-sur-meu_35188,35188,Montfort Sur Meu,35160,6.01,5.17,6.33,5.33,6.67,6.5,6.83,6.67,6.0,5.83
mordelles_35196,35196,Mordelles,35310,8.32,8.0,6.0,7.5,8.0,8.5,7.5,8.5,7.0,9.0
noyal-chatillon-sur-seiche_35206,35206,Noyal Chatillon Sur Seiche,35230,6.69,7.33,5.5,6.17,6.17,7.33,5.17,6.33,7.0,7.0
noyal-sur-vilaine_35207,35207,Noyal Sur Vilaine,35530,6.01,5.88,2.63,6.13,6.5,5.75,5.25,6.5,4.5,6.63
orgeres_35208,35208,Orgeres,35230,7.72,7.57,6.14,8.0,7.86,7.29,6.43,7.43,6.43,8.29
pace_35210,35210,Pace,35740,8.01,8.33,7.6,7.93,7.73,7.4,6.2,7.6,8.2,8.4
pipriac_35219,35219,Pipriac,35550,3.44,2.0,1.0,0.0,10.0,5.0,1.0,4.0,8.0,3.0
plelan-le-grand_35223,35223,Plelan Le Grand,35380,6.98,7.67,4.0,6.0,6.33,6.33,7.0,6.67,9.0,7.33
pleurtuit_35228,35228,Pleurtuit,35730,,,,,,,,,,
redon_35236,35236,Redon,35600,5.72,6.35,3.59,6.0,5.11,5.84,5.57,7.32,5.89,5.73
rennes_35238,35238,Rennes,35000,5.15,5.15,5.84,3.07,6.08,6.34,5.98,6.5,6.06,4.67
retiers_35239,35239,Retiers,35240,7.5,8.0,4.75,7.25,7.75,7.25,6.75,8.25,8.0,7.75
le-rheu_35240,35240,Le Rheu,35650,6.46,6.71,6.43,5.57,7.29,7.43,6.14,5.57,6.71,6.43
romille_35245,35245,Romille,35850,7.02,7.33,6.0,8.67,8.33,8.33,7.0,7.33,6.0,6.67
saint-aubin-d-aubigne_35251,35251,Saint Aubin D'Aubigne,35250,6.19,8.0,2.0,7.0,7.0,6.0,2.0,7.0,4.0,7.0
saint-aubin-du-cormier_35253,35253,Saint Aubin Du Cormier,35140,5.25,4.0,2.0,8.0,6.0,6.0,6.0,6.0,6.0,5.0
maen-roch_35257,35257,Saint Brice En Cogles,35460,,,,,,,,,,
saint-gilles_35275,35275,Saint Gilles,35590,7.25,8.0,8.0,8.5,6.5,6.0,5.5,4.5,5.0,8.0
saint-gregoire_35278,35278,Saint Gregoire,35760,8.96,8.75,8.33,8.92,9.58,8.17,6.75,9.0,9.17,9.33
saint-jacques-de-la-lande_35281,35281,Saint Jacques De La Lande,35136,6.13,6.04,7.17,4.61,6.13,6.57,6.26,7.13,5.74,6.04
saint-malo_35288,35288,Saint Malo,35400,6.21,5.99,5.06,6.41,6.01,6.27,5.96,6.35,6.46,6.35
saint-meen-le-grand_35297,35297,Saint Meen Le Grand,35290,6.94,6.0,4.0,7.0,8.0,7.0,6.0,9.0,8.0,7.0
saint-meloir-des-ondes_35299,35299,Saint Meloir Des Ondes,35350,8.5,10.0,10.0,8.0,8.0,8.0,6.0,7.0,7.0,9.0
mesnil-roc-h_35308,35308,Saint Pierre De Plesguen,35720,,,,,,,,,,
servon-sur-vilaine_35327,35327,Servon Sur Vilaine,35530,7.72,7.25,6.75,7.75,8.0,6.5,7.0,7.0,5.25,8.5
thorigne-fouillard_35334,35334,Thorigne Fouillard,35235,6.2,7.33,5.83,7.17,6.67,5.67,4.33,6.0,4.17,6.5
tinteniac_35337,35337,Tinteniac,35190,7.66,9.5,4.5,8.0,9.5,9.0,7.0,8.5,6.5,7.5
vern-sur-seiche_35352,35352,Vern Sur Seiche,35770,8.0,7.0,7.2,8.4,8.2,7.8,6.6,8.4,7.2,8.4
vezin-le-coquet_35353,35353,Vezin Le Coquet,35132,4.94,6.22,6.0,3.89,5.22,5.44,5.22,5.44,4.22,4.67
vitre_35360,35360,Vitre,35500,7.04,7.21,7.41,6.4,6.32,7.41,6.77,6.95,6.88,7.16
pont-pean_35363,35363,Pont Pean,35131,5.61,4.63,5.88,4.0,6.25,6.25,5.0,5.75,6.0,5.75
ardentes_36005,36005,Ardentes,36120,7.56,9.0,7.0,7.0,5.0,9.0,6.0,7.0,7.0,8.0
argenton-sur-creuse_36006,36006,Argenton Sur Creuse,36200,8.2,8.67,3.5,7.83,7.33,8.0,7.67,7.83,7.0,9.17
le-blanc_36018,36018,Le Blanc,36300,6.38,8.29,2.43,5.71,5.0,6.86,6.0,5.29,5.29,7.14
buzancais_36031,36031,Buzancais,36500,2.79,4.6,3.0,2.2,1.0,3.6,2.6,3.6,3.2,2.6
chateauroux_36044,36044,Chateauroux,36000,5.48,6.7,7.24,5.89,3.27,5.94,5.14,5.49,5.17,5.35
la-chatre_36046,36046,La Chatre,36400,6.37,7.4,3.6,7.4,4.0,5.9,5.6,6.1,6.7,6.9
deols_36063,36063,Deols,36130,8.86,9.0,9.33,7.67,7.0,8.33,8.67,7.0,7.33,9.67
issoudun_36088,36088,Issoudun,36100,5.25,5.76,5.33,4.38,3.38,5.71,6.71,5.52,4.95,5.29
le-poinconnet_36159,36159,Le Poinconnet,36330,8.71,8.17,6.83,7.67,7.17,9.17,8.33,8.17,7.83,9.5
saint-maur_36202,36202,Saint Maur,36250,5.94,5.67,4.33,6.67,5.33,6.0,6.67,7.0,5.33,6.0
amboise_37003,37003,Amboise,37400,6.58,6.95,4.47,6.68,5.68,6.32,6.16,6.84,7.05,6.89
ballan-mire_37018,37018,Ballan Mire,37510,6.89,7.36,6.18,6.82,6.82,6.27,5.0,6.18,6.64,7.36
blere_37027,37027,Blere,37150,6.21,5.83,4.33,6.33,6.83,7.17,5.5,6.17,7.83,6.17
bourgueil_37031,37031,Bourgueil,37140,6.6,6.5,3.0,7.5,5.0,7.5,7.5,6.0,6.5,7.0
chambray-les-tours_37050,37050,Chambray Les Tours,37170,6.24,7.22,3.89,7.78,8.56,6.89,3.89,6.44,6.22,6.11
chanceaux-sur-choisille_37054,37054,Chanceaux Sur Choisille,37390,7.5,7.0,8.0,5.0,6.0,9.0,5.0,8.0,8.0,8.0
chateau-renault_37063,37063,Chateau Renault,37110,5.2,5.83,4.52,3.13,6.0,7.0,6.52,5.83,4.74,4.96
chinon_37072,37072,Chinon,37500,5.49,6.18,4.27,4.91,5.82,5.09,5.55,7.27,5.18,5.45
cinq-mars-la-pile_37077,37077,Cinq Mars La Pile,37130,5.75,6.4,6.6,5.8,7.4,3.0,4.0,6.0,4.8,6.0
esvres_37104,37104,Esvres,37320,5.6,5.67,3.67,5.0,5.67,6.0,4.33,5.33,6.0,6.0
fondettes_37109,37109,Fondettes,37230,6.68,6.73,6.09,6.64,6.64,7.09,5.82,7.36,6.64,6.73
joue-les-tours_37122,37122,Joue Les Tours,37300,4.36,5.3,7.39,2.57,5.43,5.91,4.91,5.43,4.22,3.57
langeais_37123,37123,Langeais,37130,6.47,6.83,6.25,7.25,7.0,5.33,5.92,6.33,5.92,6.58
loches_37132,37132,Loches,37600,6.98,7.44,4.69,7.56,5.56,6.69,6.75,7.44,6.13,7.44
luynes_37139,37139,Luynes,37230,6.77,7.0,5.17,6.33,7.5,7.17,7.5,6.83,6.17,6.83
monnaie_37153,37153,Monnaie,37380,6.58,8.25,2.75,8.25,6.75,6.5,3.75,4.25,4.75,7.5
montbazon_37154,37154,Montbazon,37250,1.81,0.0,0.0,0.0,4.0,5.0,5.0,5.0,2.0,1.0
montlouis-sur-loire_37156,37156,Montlouis Sur Loire,37270,6.53,6.79,5.71,5.79,5.57,7.64,6.93,6.36,6.5,6.64
monts_37159,37159,Monts,37260,4.91,6.75,2.5,5.5,6.25,6.5,4.0,5.25,3.75,4.75
nazelles-negron_37163,37163,Nazelles Negron,37530,7.28,7.5,2.5,4.5,7.0,8.0,7.5,5.5,6.0,8.5
notre-dame-d-oe_37172,37172,Notre Dame D'Oe,37390,8.52,9.0,7.33,8.0,8.0,8.67,8.0,7.67,7.67,9.0
la-riche_37195,37195,La Riche,37520,6.44,5.81,6.19,5.44,5.94,7.25,6.75,5.0,5.63,6.88
saint-avertin_37208,37208,Saint Avertin,37550,8.46,8.71,6.43,8.43,8.29,9.14,8.14,8.43,6.86,8.86
saint-cyr-sur-loire_37214,37214,Saint Cyr Sur Loire,37540,8.7,9.33,7.33,9.0,8.5,8.33,6.0,8.5,8.83,9.17
sainte-maure-de-touraine_37226,37226,Sainte Maure De Touraine,37800,8.69,9.0,6.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0
saint-pierre-des-corps_37233,37233,Saint Pierre Des Corps,37700,3.81,3.88,4.38,2.25,4.5,5.0,4.0,4.75,4.25,3.5
tours_37261,37261,Tours,37000,6.76,6.9,6.55,5.62,7.21,6.83,6.85,7.13,7.16,6.75
veigne_37266,37266,Veigne,37250,,,,,,,,,,
veretz_37267,37267,Veretz,37270,7.25,6.6,3.0,8.6,8.2,7.8,6.0,5.8,6.0,8.0
la-ville-aux-dames_37273,37273,La Ville Aux Dames,37700,8.47,9.5,7.0,8.5,10.0,8.5,5.5,7.5,7.0,9.0
les-abrets-en-dauphine_38001,38001,Les Abrets En Dauphine,38490,4.09,5.0,1.29,2.86,4.29,5.0,2.86,5.43,5.57,4.14
allevard_38006,38006,Allevard,38580,6.01,7.67,3.17,6.33,5.5,6.33,5.67,7.17,5.0,6.17
les-avenieres-veyrins-thuellin_38022,38022,Avenieres Veyrins Thuellin,38630,3.83,6.2,2.2,4.6,3.0,4.2,3.0,3.2,2.8,4.0
beaurepaire_38034,38034,Beaurepaire,38270,2.76,4.14,2.57,2.43,2.43,4.0,3.43,3.86,4.14,2.14
bourgoin-jallieu_38053,38053,Bourgoin Jallieu,38300,5.41,4.62,4.69,5.02,6.53,6.49,5.4,6.4,6.24,5.13
charvieu-chavagneux_38085,38085,Charvieu Chavagneux,38230,5.77,7.7,4.8,6.7,5.8,5.9,4.6,5.5,4.0,5.9
chasse-sur-rhone_38087,38087,Chasse Sur Rhone,38670,5.69,5.67,6.0,5.67,7.0,6.33,4.33,6.67,6.67,5.33
chavanoz_38097,38097,Chavanoz,38230,8.75,9.33,7.33,8.0,7.67,9.33,7.67,8.33,7.67,9.33
claix_38111,38111,Claix,38640,6.25,7.57,4.29,7.14,5.71,4.0,4.43,5.14,3.43,7.29
corenc_38126,38126,Corenc,38700,7.86,9.17,5.5,8.33,7.5,7.0,5.5,7.5,5.83,8.67
la-cote-saint-andre_38130,38130,La Cote Saint Andre,38260,5.75,6.33,5.67,4.33,7.0,6.33,6.0,7.0,6.67,5.33
coublevie_38133,38133,Coublevie,38500,9.25,10.0,8.0,10.0,8.0,9.0,8.0,8.0,7.0,10.0
crolles_38140,38140,Crolles,38190,7.83,8.22,6.78,8.33,7.78,9.11,7.56,7.78,7.44,7.78
domene_38150,38150,Domene,38420,7.01,6.17,7.83,7.33,7.17,7.5,6.5,6.67,7.0,7.0
echirolles_38151,38151,Echirolles,38130,4.82,4.56,7.36,2.58,7.03,6.81,5.33,4.75,5.81,4.11
eybens_38158,38158,Eybens,38320,8.41,7.71,8.29,8.0,8.57,8.43,8.29,8.0,7.57,8.71
fontaine_38169,38169,Fontaine,38600,7.16,7.74,7.32,5.26,6.68,7.84,6.95,6.79,6.11,7.47
gieres_38179,38179,Gieres,38610,6.99,6.63,8.74,5.32,7.16,8.53,7.47,8.32,7.84,6.47
grenoble_38185,38185,Grenoble,38000,4.57,3.79,5.98,2.31,5.62,6.34,5.61,6.92,5.02,3.95
heyrieux_38189,38189,Heyrieux,38540,6.53,6.29,3.29,5.43,7.71,7.57,5.43,6.14,7.71,6.86
l-isle-d-abeau_38193,38193,L'Isle D'Abeau,38080,5.05,5.57,5.57,3.65,6.0,6.59,4.84,5.05,7.35,4.51
jarrie_38200,38200,Jarrie,38560,8.13,9.0,6.0,7.5,6.0,8.5,7.5,9.0,4.5,9.0
meylan_38229,38229,Meylan,38240,5.98,6.45,6.12,4.45,6.73,6.67,6.39,6.97,6.24,5.7
moirans_38239,38239,Moirans,38430,7.52,7.82,6.91,7.36,7.64,8.45,6.82,6.73,6.09,7.82
montbonnot-saint-martin_38249,38249,Montbonnot Saint Martin,38330,7.76,8.8,5.4,8.2,7.6,7.8,6.4,7.8,6.6,8.2
morestel_38261,38261,Morestel,38510,4.54,4.5,1.88,4.13,4.38,5.88,5.88,6.38,6.63,4.13
la-mure_38269,38269,La Mure,38350,5.19,7.27,2.47,6.13,4.93,5.6,4.0,5.6,4.93,5.27
le-peage-de-roussillon_38298,38298,Le Peage De Roussillon,38550,5.93,5.67,6.33,4.67,6.33,5.17,4.0,7.0,6.33,6.17
pontcharra_38314,38314,Pontcharra,38530,4.83,5.29,6.0,4.43,5.29,5.86,4.64,6.29,5.14,4.29
le-pont-de-beauvoisin_38315,38315,Le Pont De Beauvoisin,38480,6.4,6.33,5.33,6.0,6.33,6.33,5.67,6.33,6.67,6.67
pont-de-cheruy_38316,38316,Pont De Cheruy,38230,5.08,3.56,4.67,3.33,5.44,6.22,4.11,4.67,6.67,5.33
le-pont-de-claix_38317,38317,Le Pont De Claix,38800,7.91,9.0,9.0,5.5,6.5,10.0,9.0,7.0,6.5,8.0
pont-eveque_38318,38318,Pont Eveque,38780,6.88,6.0,8.0,7.0,6.0,8.0,6.0,6.0,7.0,7.0
renage_38332,38332,Renage,38140,,,,,,,,,,
rives_38337,38337,Rives,38140,6.63,8.5,7.0,6.5,6.5,7.5,5.5,6.0,2.5,7.0
roussillon_38344,38344,Roussillon,38150,3.54,2.71,4.29,2.86,3.57,4.86,2.86,3.29,4.71,3.43
ruy-montceau_38348,38348,Ruy-Monceau,38300,6.56,7.0,4.0,4.0,6.0,5.0,3.0,6.0,6.0,8.0
saint-chef_38374,38374,Saint Chef,38890,5.94,6.0,3.33,5.17,4.5,6.17,6.33,7.0,5.83,6.33
saint-clair-du-rhone_38378,38378,Saint Clair Du Rhone,38370,1.19,0.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.0
saint-egreve_38382,38382,Saint Egreve,38120,6.36,6.5,6.7,4.85,6.05,6.95,6.75,6.7,6.9,6.3
saint-ismier_38397,38397,Saint Ismier,38330,7.92,8.33,4.83,8.33,7.83,6.67,6.5,7.83,7.0,8.67
saint-jean-de-bournay_38399,38399,Saint Jean De Bournay,38440,8.19,9.0,5.0,9.0,8.0,7.0,5.0,8.0,8.0,9.0
saint-jean-de-moirans_38400,38400,Saint Jean De Moirans,38430,7.82,8.5,7.0,8.0,7.0,7.0,6.0,7.5,6.0,8.5
saint-laurent-du-pont_38412,38412,Saint Laurent Du Pont,38380,8.6,9.5,5.5,8.5,8.5,9.5,8.0,8.0,8.0,9.0
saint-marcellin_38416,38416,Saint Marcellin,38160,5.04,5.25,4.63,4.44,4.75,7.25,5.88,6.06,4.94,4.69
saint-martin-d-heres_38421,38421,Saint Martin D'Heres,38400,5.3,5.12,6.59,3.0,6.88,6.88,5.06,6.76,5.88,4.82
saint-martin-d-uriage_38422,38422,Saint Martin D'Uriage,38410,8.31,8.0,6.0,8.33,6.33,7.67,7.0,6.67,8.33,9.33
saint-martin-le-vinoux_38423,38423,Saint Martin Le Vinoux,38950,4.68,3.91,8.27,1.45,5.91,5.55,5.0,6.55,5.55,4.09
